instrument_id,symbol,tdx_node_code,tdx_node_name,damodaran_industry
25750,sh600968,X110201,油田服务,Oilfield Svcs/Equip.
26413,sh603619,X110201,油田服务,Oilfield Svcs/Equip.
29009,sz002207,X110201,油田服务,Oilfield Svcs/Equip.
29399,sz002629,X110201,油田服务,Oilfield Svcs/Equip.
29576,sz002828,X110201,油田服务,Oil/Gas (Production and Exploration)
44521,sz300191,X110201,油田服务,Oilfield Svcs/Equip.
25196,sh600223,X120102,化妆品,Household Products
26400,sh603605,X120102,化妆品,Household Products
26605,sh603983,X120102,化妆品,Household Products
28900,sz002094,X120102,化妆品,Household Products
44465,sz300132,X120102,化妆品,Chemical (Basic)
45036,sz300740,X120102,化妆品,Household Products
45146,sz300856,X120102,化妆品,Chemical (Specialty)
45239,sz300955,X120102,化妆品,Packaging & Container
45241,sz300957,X120102,化妆品,Household Products
45596,sz301371,X120102,化妆品,Healthcare Products
26985,sh688295,X120205,碳纤维,Chemical (Basic)
44999,sz300699,X120205,碳纤维,Chemical (Basic)
45069,sz300777,X120205,碳纤维,Chemical (Basic)
25076,sh600063,X120306,有机化工原料,Chemical (Basic)
25233,sh600273,X120306,有机化工原料,Chemical (Basic)
25342,sh600423,X120306,有机化工原料,Chemical (Specialty)
25481,sh600610,X120306,有机化工原料,Chemical (Basic)
25636,sh600800,X120306,有机化工原料,Electronics (General)
25739,sh600955,X120306,有机化工原料,Chemical (Basic)
26114,sh603125,X120306,有机化工原料,Chemical (Basic)
26187,sh603217,X120306,有机化工原料,Chemical (Basic)
26226,sh603276,X120306,有机化工原料,Chemical (Basic)
26473,sh603722,X120306,有机化工原料,Chemical (Basic)
26538,sh603867,X120306,有机化工原料,Chemical (Basic)
26586,sh603948,X120306,有机化工原料,Chemical (Basic)
26786,sh688065,X120306,有机化工原料,Chemical (Specialty)
29199,sz002408,X120306,有机化工原料,Chemical (Basic)
29240,sz002455,X120306,有机化工原料,Chemical (Basic)
29253,sz002469,X120306,有机化工原料,Oilfield Svcs/Equip.
29418,sz002648,X120306,有机化工原料,Chemical (Basic)
29720,sz002986,X120306,有机化工原料,Chemical (Basic)
44422,sz300082,X120306,有机化工原料,Chemical (Specialty)
44942,sz300641,X120306,有机化工原料,Chemical (Specialty)
45019,sz300721,X120306,有机化工原料,Chemical (Basic)
45214,sz300927,X120306,有机化工原料,Chemical (Specialty)
45614,sz301393,X120306,有机化工原料,Drugs (Pharmaceutical)
26103,sh603113,X120399,其他化学原料,Steel
26584,sh603938,X120399,其他化学原料,Chemical (Basic)
27301,sh688758,X120399,其他化学原料,Heathcare Information and Technology
28494,sz000691,X120399,其他化学原料,Chemical (Specialty)
28707,sz001217,X120399,其他化学原料,Chemical (Basic)
28777,sz001335,X120399,其他化学原料,Chemical (Specialty)
28929,sz002125,X120399,其他化学原料,Chemical (Basic)
45338,sz301059,X120399,其他化学原料,Chemical (Basic)
45347,sz301069,X120399,其他化学原料,Chemical (Specialty)
45501,sz301256,X120399,其他化学原料,Chemical (Basic)
45540,sz301300,X120399,其他化学原料,Chemical (Basic)
45598,sz301373,X120399,其他化学原料,Chemical (Specialty)
25201,sh600230,X120401,聚氨酯,Chemical (Specialty)
25258,sh600309,X120401,聚氨酯,Chemical (Specialty)
26041,sh603041,X120401,聚氨酯,Chemical (Basic)
26163,sh603192,X120401,聚氨酯,Chemical (Basic)
28967,sz002165,X120401,聚氨酯,Chemical (Basic)
45138,sz300848,X120401,聚氨酯,Chemical (Basic)
26057,sh603062,X120402,涂料油墨,Chemical (Specialty)
26100,sh603110,X120402,涂料油墨,Chemical (Specialty)
26519,sh603823,X120402,涂料油墨,Chemical (Basic)
26845,sh688129,X120402,涂料油墨,Chemical (Specialty)
26866,sh688157,X120402,涂料油墨,Chemical (Specialty)
27175,sh688571,X120402,涂料油墨,Chemical (Specialty)
28420,sz000565,X120402,涂料油墨,Chemical (Basic)
29114,sz002319,X120402,涂料油墨,Chemical (Specialty)
44552,sz300225,X120402,涂料油墨,Chemical (Specialty)
44828,sz300522,X120402,涂料油墨,Chemical (Specialty)
44965,sz300665,X120402,涂料油墨,Chemical (Specialty)
45051,sz300758,X120402,涂料油墨,Chemical (Specialty)
45317,sz301036,X120402,涂料油墨,Chemical (Specialty)
45318,sz301037,X120402,涂料油墨,Chemical (Specialty)
45467,sz301209,X120402,涂料油墨,Chemical (Specialty)
25290,sh600352,X120404,纺织化学品,Chemical (Specialty)
26145,sh603172,X120404,纺织化学品,Chemical (Specialty)
26159,sh603188,X120404,纺织化学品,Chemical (Specialty)
26500,sh603790,X120404,纺织化学品,Chemical (Specialty)
26603,sh603980,X120404,纺织化学品,Chemical (Specialty)
26723,sh605566,X120404,纺织化学品,Chemical (Specialty)
28864,sz002054,X120404,纺织化学品,Chemical (Specialty)
29227,sz002440,X120404,纺织化学品,Chemical (Specialty)
44407,sz300067,X120404,纺织化学品,Chemical (Specialty)
44444,sz300107,X120404,纺织化学品,Chemical (Specialty)
45089,sz300798,X120404,纺织化学品,Chemical (Specialty)
45194,sz300905,X120404,纺织化学品,Chemical (Basic)
45450,sz301190,X120404,纺织化学品,Chemical (Basic)
45696,sz301585,X120404,纺织化学品,Chemical (Specialty)
45720,sz301618,X120404,纺织化学品,Chemical (Specialty)
25250,sh600299,X120406,食品助剂,Chemical (Basic)
26072,sh603079,X120406,食品助剂,Drugs (Pharmaceutical)
26596,sh603968,X120406,食品助剂,Chemical (Specialty)
26627,sh605016,X120406,食品助剂,Food Processing
26808,sh688089,X120406,食品助剂,Chemical (Specialty)
27233,sh688639,X120406,食品助剂,Chemical (Basic)
28814,sz002001,X120406,食品助剂,Chemical (Specialty)
29337,sz002562,X120406,食品助剂,Chemical (Specialty)
29372,sz002597,X120406,食品助剂,Chemical (Diversified)
45037,sz300741,X120406,食品助剂,Chemical (Specialty)
45119,sz300829,X120406,食品助剂,Chemical (Basic)
45148,sz300858,X120406,食品助剂,Food Processing
45419,sz301156,X120406,食品助剂,Farming/Agriculture
25151,sh600165,X120499,其他化学制品,Chemical (Basic)
25389,sh600500,X120499,其他化学制品,Retail (Distributors)
26006,sh603004,X120499,其他化学制品,Chemical (Specialty)
26109,sh603120,X120499,其他化学制品,Chemical (Basic)
26153,sh603181,X120499,其他化学制品,Chemical (Specialty)
26235,sh603285,X120499,其他化学制品,Chemical (Specialty)
26277,sh603334,X120499,其他化学制品,Chemical (Basic)
26570,sh603916,X120499,其他化学制品,Chemical (Specialty)
26849,sh688133,X120499,其他化学制品,Chemical (Specialty)
26886,sh688179,X120499,其他化学制品,Chemical (Specialty)
26961,sh688267,X120499,其他化学制品,Chemical (Specialty)
26963,sh688269,X120499,其他化学制品,Chemical (Specialty)
27033,sh688350,X120499,其他化学制品,Chemical (Specialty)
27202,sh688602,X120499,其他化学制品,Chemical (Specialty)
27266,sh688690,X120499,其他化学制品,Chemical (Specialty)
28609,sz000881,X120499,其他化学制品,Chemical (Specialty)
28708,sz001218,X120499,其他化学制品,Household Products
28776,sz001333,X120499,其他化学制品,Chemical (Basic)
28783,sz001358,X120499,其他化学制品,Chemical (Basic)
29238,sz002453,X120499,其他化学制品,Software (System & Application)
29259,sz002476,X120499,其他化学制品,Chemical (Specialty)
29435,sz002666,X120499,其他化学制品,Chemical (Specialty)
29558,sz002809,X120499,其他化学制品,Chemical (Specialty)
29559,sz002810,X120499,其他化学制品,Chemical (Basic)
29706,sz002971,X120499,其他化学制品,Chemical (Specialty)
44412,sz300072,X120499,其他化学制品,Chemical (Basic)
44445,sz300109,X120499,其他化学制品,Chemical (Basic)
44506,sz300174,X120499,其他化学制品,Chemical (Basic)
44713,sz300405,X120499,其他化学制品,Chemical (Specialty)
44839,sz300535,X120499,其他化学制品,Chemical (Basic)
44912,sz300610,X120499,其他化学制品,Chemical (Basic)
44938,sz300637,X120499,其他化学制品,Chemical (Specialty)
45091,sz300801,X120499,其他化学制品,Chemical (Specialty)
45137,sz300847,X120499,其他化学制品,Office Equipment & Services
45175,sz300886,X120499,其他化学制品,Chemical (Specialty)
45199,sz300910,X120499,其他化学制品,Chemical (Specialty)
45353,sz301076,X120499,其他化学制品,Chemical (Specialty)
45354,sz301077,X120499,其他化学制品,Apparel
45413,sz301149,X120499,其他化学制品,Chemical (Basic)
45470,sz301212,X120499,其他化学制品,Chemical (Specialty)
45477,sz301220,X120499,其他化学制品,Chemical (Specialty)
45527,sz301286,X120499,其他化学制品,Chemical (Specialty)
45659,sz301518,X120499,其他化学制品,Chemical (Specialty)
45719,sz301617,X120499,其他化学制品,Chemical (Specialty)
25135,sh600143,X120503,改性塑料,Chemical (Basic)
26474,sh603725,X120503,改性塑料,Chemical (Basic)
26909,sh688203,X120503,改性塑料,Chemical (Basic)
26923,sh688219,X120503,改性塑料,Chemical (Basic)
27251,sh688669,X120503,改性塑料,Chemical (Basic)
29119,sz002324,X120503,改性塑料,Chemical (Basic)
29524,sz002768,X120503,改性塑料,Chemical (Basic)
29585,sz002838,X120503,改性塑料,Chemical (Basic)
29630,sz002886,X120503,改性塑料,Chemical (Basic)
44548,sz300221,X120503,改性塑料,Chemical (Basic)
44785,sz300478,X120503,改性塑料,Chemical (Basic)
44842,sz300538,X120503,改性塑料,Retail (Distributors)
44945,sz300644,X120503,改性塑料,Chemical (Specialty)
45014,sz300716,X120503,改性塑料,Chemical (Basic)
45278,sz300995,X120503,改性塑料,Chemical (Specialty)
45286,sz301003,X120503,改性塑料,Chemical (Basic)
45403,sz301131,X120503,改性塑料,Chemical (Basic)
45671,sz301538,X120503,改性塑料,Chemical (Basic)
25592,sh600746,X120505,塑料助剂,Chemical (Basic)
26012,sh603010,X120505,塑料助剂,Chemical (Basic)
26059,sh603065,X120505,塑料助剂,Chemical (Specialty)
26209,sh603255,X120505,塑料助剂,Chemical (Basic)
26518,sh603822,X120505,塑料助剂,Chemical (Basic)
26905,sh688199,X120505,塑料助剂,Chemical (Specialty)
27222,sh688625,X120505,塑料助剂,Chemical (Specialty)
29508,sz002748,X120505,塑料助剂,Chemical (Specialty)
44542,sz300214,X120505,塑料助剂,Chemical (Basic)
44570,sz300243,X120505,塑料助剂,Chemical (Specialty)
44888,sz300586,X120505,塑料助剂,Chemical (Basic)
44898,sz300596,X120505,塑料助剂,Chemical (Basic)
45301,sz301019,X120505,塑料助剂,Chemical (Basic)
45375,sz301100,X120505,塑料助剂,Chemical (Specialty)
25130,sh600135,X120506,其他塑料制品,Chemical (Basic)
26127,sh603150,X120506,其他塑料制品,Chemical (Basic)
26385,sh603580,X120506,其他塑料制品,Machinery
26718,sh605488,X120506,其他塑料制品,Chemical (Specialty)
27286,sh688718,X120506,其他塑料制品,Machinery
28639,sz000920,X120506,其他塑料制品,Chemical (Basic)
28782,sz001356,X120506,其他塑料制品,Household Products
29573,sz002825,X120506,其他塑料制品,Publishing & Newspapers
44501,sz300169,X120506,其他塑料制品,Chemical (Basic)
44557,sz300230,X120506,其他塑料制品,Machinery
44843,sz300539,X120506,其他塑料制品,Chemical (Basic)
45015,sz300717,X120506,其他塑料制品,Chemical (Basic)
45076,sz300784,X120506,其他塑料制品,Chemical (Basic)
45208,sz300920,X120506,其他塑料制品,Chemical (Basic)
45263,sz300980,X120506,其他塑料制品,Chemical (Basic)
45702,sz301591,X120506,其他塑料制品,Chemical (Basic)
26034,sh603033,X120603,橡胶制品,Chemical (Basic)
26624,sh605008,X120603,橡胶制品,Chemical (Specialty)
28770,sz001325,X120603,橡胶制品,Chemical (Basic)
29025,sz002224,X120603,橡胶制品,Machinery
29172,sz002381,X120603,橡胶制品,Chemical (Basic)
44640,sz300320,X120603,橡胶制品,Chemical (Basic)
44889,sz300587,X120603,橡胶制品,Chemical (Basic)
45028,sz300731,X120603,橡胶制品,Chemical (Basic)
45059,sz300767,X120603,橡胶制品,Construction Supplies
45562,sz301323,X120603,橡胶制品,Chemical (Specialty)
45704,sz301595,X120603,橡胶制品,Packaging & Container
25320,sh600389,X120701,农药,Chemical (Specialty)
25377,sh600486,X120701,农药,Chemical (Specialty)
25577,sh600731,X120701,农药,Chemical (Specialty)
26078,sh603086,X120701,农药,Chemical (Specialty)
26296,sh603360,X120701,农药,Chemical (Basic)
26387,sh603585,X120701,农药,Chemical (Specialty)
26396,sh603599,X120701,农药,Chemical (Specialty)
26422,sh603639,X120701,农药,Chemical (Specialty)
26510,sh603810,X120701,农药,Chemical (Specialty)
26598,sh603970,X120701,农药,Chemical (Specialty)
26631,sh605033,X120701,农药,Chemical (Specialty)
28387,sz000525,X120701,农药,Chemical (Specialty)
28410,sz000553,X120701,农药,Chemical (Specialty)
28720,sz001231,X120701,农药,Chemical (Specialty)
28816,sz002004,X120701,农药,Chemical (Specialty)
29017,sz002215,X120701,农药,Chemical (Specialty)
29050,sz002250,X120701,农药,Chemical (Specialty)
29057,sz002258,X120701,农药,Chemical (Specialty)
29182,sz002391,X120701,农药,Chemical (Specialty)
29278,sz002496,X120701,农药,Chemical (Specialty)
29496,sz002734,X120701,农药,Chemical (Specialty)
29509,sz002749,X120701,农药,Chemical (Specialty)
29680,sz002942,X120701,农药,Chemical (Specialty)
29772,sz003042,X120701,农药,Chemical (Specialty)
44588,sz300261,X120701,农药,Chemical (Specialty)
44877,sz300575,X120701,农药,Chemical (Specialty)
45087,sz300796,X120701,农药,Chemical (Specialty)
45094,sz300804,X120701,农药,Chemical (Specialty)
45316,sz301035,X120701,农药,Chemical (Specialty)
45735,sz301665,X120701,农药,Chemical (Specialty)
26322,sh603395,X120705,复合肥,Chemical (Specialty)
28626,sz000902,X120705,复合肥,Chemical (Specialty)
28972,sz002170,X120705,复合肥,Chemical (Specialty)
29072,sz002274,X120705,复合肥,Chemical (Specialty)
29254,sz002470,X120705,复合肥,Chemical (Specialty)
29313,sz002538,X120705,复合肥,Chemical (Specialty)
29314,sz002539,X120705,复合肥,Chemical (Specialty)
29331,sz002556,X120705,复合肥,Chemical (Specialty)
29363,sz002588,X120705,复合肥,Chemical (Specialty)
29732,sz002999,X120705,复合肥,Chemical (Specialty)
44697,sz300387,X120705,复合肥,Chemical (Specialty)
26407,sh603612,X1208,非金属材料,Chemical (Basic)
26450,sh603688,X1208,非金属材料,Semiconductor Equip
26521,sh603826,X1208,非金属材料,Chemical (Specialty)
26642,sh605086,X1208,非金属材料,Construction Supplies
26990,sh688300,X1208,非金属材料,Chemical (Basic)
27039,sh688357,X1208,非金属材料,Chemical (Specialty)
27075,sh688398,X1208,非金属材料,Machinery
28751,sz001296,X1208,非金属材料,Construction Supplies
28784,sz001359,X1208,非金属材料,Electrical Equipment
45349,sz301071,X1208,非金属材料,Chemical (Basic)
25281,sh600338,X140103,铅锌,Metals & Mining
25386,sh600497,X140103,铅锌,Metals & Mining
25417,sh600531,X140103,铅锌,Metals & Mining
25744,sh600961,X140103,铅锌,Metals & Mining
25793,sh601020,X140103,铅锌,Metals & Mining
26121,sh603132,X140103,铅锌,Metals & Mining
28318,sz000060,X140103,铅锌,Metals & Mining
28363,sz000426,X140103,铅锌,Metals & Mining
28492,sz000688,X140103,铅锌,Metals & Mining
28533,sz000751,X140103,铅锌,Metals & Mining
28539,sz000758,X140103,铅锌,Metals & Mining
28919,sz002114,X140103,铅锌,Metals & Mining
25358,sh600456,X140403,钛,Metals & Mining
26839,sh688122,X140403,钛,Metals & Mining
27298,sh688750,X140403,钛,Metals & Mining
28951,sz002149,X140403,钛,Metals & Mining
29712,sz002978,X140403,钛,Metals & Mining
25219,sh600255,X140502,其他金属新材料,Metals & Mining
25832,sh601137,X140502,其他金属新材料,Metals & Mining
26044,sh603045,X140502,其他金属新材料,Electrical Equipment
26113,sh603124,X140502,其他金属新材料,Electronics (General)
26601,sh603978,X140502,其他金属新材料,Metals & Mining
27316,sh688786,X140502,其他金属新材料,Metals & Mining
28463,sz000633,X140502,其他金属新材料,Metals & Mining
28673,sz000969,X140502,其他金属新材料,Metals & Mining
45145,sz300855,X140502,其他金属新材料,Metals & Mining
45217,sz300930,X140502,其他金属新材料,Steel
45247,sz300963,X140502,其他金属新材料,Metals & Mining
45662,sz301522,X140502,其他金属新材料,Steel
26836,sh688119,X150303,耐火材料,Construction Supplies
28876,sz002066,X150303,耐火材料,Construction Supplies
28895,sz002088,X150303,耐火材料,Chemical (Basic)
29026,sz002225,X150303,耐火材料,Chemical (Basic)
29183,sz002392,X150303,耐火材料,Steel
25261,sh600313,X200103,种子,Chemical (Specialty)
25292,sh600354,X200103,种子,Farming/Agriculture
25306,sh600371,X200103,种子,Farming/Agriculture
28510,sz000713,X200103,种子,Chemical (Specialty)
28691,sz000998,X200103,种子,Farming/Agriculture
28851,sz002041,X200103,种子,Farming/Agriculture
44427,sz300087,X200103,种子,Farming/Agriculture
44519,sz300189,X200103,种子,Farming/Agriculture
25689,sh600866,X200501,畜禽饲料,Food Processing
26128,sh603151,X200501,畜禽饲料,Farming/Agriculture
26297,sh603363,X200501,畜禽饲料,Farming/Agriculture
26404,sh603609,X200501,畜禽饲料,Farming/Agriculture
26865,sh688156,X200501,畜禽饲料,Environmental & Waste Services
28501,sz000702,X200501,畜禽饲料,Farming/Agriculture
28605,sz000876,X200501,畜禽饲料,Farming/Agriculture
28787,sz001366,X200501,畜禽饲料,Farming/Agriculture
28906,sz002100,X200501,畜禽饲料,Farming/Agriculture
29176,sz002385,X200501,畜禽饲料,Farming/Agriculture
29323,sz002548,X200501,畜禽饲料,Food Processing
29342,sz002567,X200501,畜禽饲料,Food Processing
29635,sz002891,X200503,宠物食品,Food Processing
44973,sz300673,X200503,宠物食品,Food Processing
45642,sz301498,X200503,宠物食品,Food Processing
25217,sh600251,X200602,果蔬加工,Farming/Agriculture
26279,sh603336,X200602,果蔬加工,Food Processing
28675,sz000972,X200602,果蔬加工,Food Processing
44507,sz300175,X200602,果蔬加工,Farming/Agriculture
25175,sh600195,X2007,动物保健,Drugs (Pharmaceutical)
25180,sh600201,X2007,动物保健,Drugs (Biotechnology)
26378,sh603566,X2007,动物保健,Drugs (Pharmaceutical)
26483,sh603739,X2007,动物保健,Drugs (Biotechnology)
26816,sh688098,X2007,动物保健,Drugs (Pharmaceutical)
27143,sh688526,X2007,动物保健,Drugs (Pharmaceutical)
29455,sz002688,X2007,动物保健,Drugs (Pharmaceutical)
29613,sz002868,X2007,动物保健,Drugs (Biotechnology)
44452,sz300119,X2007,动物保健,Drugs (Pharmaceutical)
45161,sz300871,X2007,动物保健,Drugs (Pharmaceutical)
25339,sh600419,X210302,乳制品,Farming/Agriculture
25346,sh600429,X210302,乳制品,Food Processing
25471,sh600597,X210302,乳制品,Food Processing
25703,sh600882,X210302,乳制品,Food Processing
25708,sh600887,X210302,乳制品,Food Processing
26670,sh605179,X210302,乳制品,Food Processing
26696,sh605300,X210302,乳制品,Food Processing
26703,sh605337,X210302,乳制品,Food Processing
26714,sh605388,X210302,乳制品,Food Processing
28765,sz001318,X210302,乳制品,Food Processing
29123,sz002329,X210302,乳制品,Food Processing
29345,sz002570,X210302,乳制品,Food Processing
29482,sz002719,X210302,乳制品,Food Processing
29494,sz002732,X210302,乳制品,Food Processing
29651,sz002910,X210302,乳制品,Food Processing
29683,sz002946,X210302,乳制品,Food Processing
44443,sz300106,X210302,乳制品,Food Processing
45181,sz300892,X210302,乳制品,Food Processing
45187,sz300898,X210302,乳制品,Food Processing
45203,sz300915,X210302,乳制品,Food Processing
25169,sh600186,X2104,调味品,Food Processing
25249,sh600298,X2104,调味品,Food Processing
25255,sh600305,X2104,调味品,Food Processing
25694,sh600872,X2104,调味品,Food Processing
25695,sh600873,X2104,调味品,Chemical (Specialty)
26022,sh603020,X2104,调味品,Chemical (Specialty)
26028,sh603027,X2104,调味品,Food Processing
26143,sh603170,X2104,调味品,Food Processing
26237,sh603288,X2104,调味品,Food Processing
26260,sh603317,X2104,调味品,Food Processing
26454,sh603696,X2104,调味品,Food Processing
26484,sh603755,X2104,调味品,Food Processing
29277,sz002495,X2104,调味品,Food Processing
29284,sz002507,X2104,调味品,Food Processing
29420,sz002650,X2104,调味品,Food Processing
45197,sz300908,X2104,调味品,Food Processing
26285,sh603345,X210603,预加工食品,Food Processing
26370,sh603536,X210603,预加工食品,Food Processing
26644,sh605089,X210603,预加工食品,Food Processing
26704,sh605338,X210603,预加工食品,Food Processing
28705,sz001215,X210603,预加工食品,Food Processing
29018,sz002216,X210603,预加工食品,Food Processing
29468,sz002702,X210603,预加工食品,Food Processing
26205,sh603237,X210605,其他食品,Food Processing
28512,sz000716,X210605,其他食品,Food Processing
29692,sz002956,X210605,其他食品,Food Processing
28815,sz002003,X220103,辅料,Apparel
28904,sz002098,X220103,辅料,Apparel
29443,sz002674,X220103,辅料,Apparel
26298,sh603365,X220201,家纺,Apparel
26620,sh605003,X220201,家纺,Apparel
28891,sz002083,X220201,家纺,Apparel
29089,sz002293,X220201,家纺,Apparel
29121,sz002327,X220201,家纺,Apparel
29188,sz002397,X220201,家纺,Apparel
29771,sz003041,X220201,家纺,Apparel
25102,sh600103,X230103,特种纸,Paper/Forest Products
25206,sh600235,X230103,特种纸,Paper/Forest Products
25293,sh600356,X230103,特种纸,Paper/Forest Products
25347,sh600433,X230103,特种纸,Paper/Forest Products
25630,sh600793,X230103,特种纸,Paper/Forest Products
26480,sh603733,X230103,特种纸,Paper/Forest Products
26623,sh605007,X230103,特种纸,Paper/Forest Products
26712,sh605377,X230103,特种纸,Paper/Forest Products
28824,sz002012,X230103,特种纸,Paper/Forest Products
29035,sz002235,X230103,特种纸,Paper/Forest Products
29297,sz002521,X230103,特种纸,Paper/Forest Products
45635,sz301469,X230103,特种纸,Packaging & Container
28742,sz001279,X230201,印刷,Machinery
28922,sz002117,X230201,印刷,Publishing & Newspapers
29030,sz002229,X230201,印刷,Publishing & Newspapers
29374,sz002599,X230201,印刷,Publishing & Newspapers
25186,sh600210,X230203,塑料包装,Packaging & Container
28474,sz000659,X230203,塑料包装,Packaging & Container
28825,sz002014,X230203,塑料包装,Packaging & Container
29497,sz002735,X230203,塑料包装,Packaging & Container
29750,sz003018,X230203,塑料包装,Packaging & Container
45139,sz300849,X230203,塑料包装,Packaging & Container
45457,sz301198,X230203,塑料包装,Packaging & Container
25890,sh601515,X230204,纸包装,Packaging & Container
26053,sh603058,X230204,纸包装,Packaging & Container
26335,sh603429,X230204,纸包装,Tobacco
26350,sh603499,X230204,纸包装,Packaging & Container
26449,sh603687,X230204,纸包装,Packaging & Container
28573,sz000812,X230204,纸包装,Publishing & Newspapers
28993,sz002191,X230204,纸包装,Packaging & Container
29029,sz002228,X230204,纸包装,Packaging & Container
29099,sz002303,X230204,纸包装,Packaging & Container
29340,sz002565,X230204,纸包装,Packaging & Container
29550,sz002799,X230204,纸包装,Packaging & Container
29579,sz002831,X230204,纸包装,Packaging & Container
29583,sz002836,X230204,纸包装,Packaging & Container
29688,sz002951,X230204,纸包装,Publishing & Newspapers
45172,sz300883,X230204,纸包装,Packaging & Container
45341,sz301062,X230204,纸包装,Packaging & Container
45480,sz301223,X230204,纸包装,Packaging & Container
45536,sz301296,X230204,纸包装,Packaging & Container
45581,sz301355,X230204,纸包装,Packaging & Container
25084,sh600076,X230205,其他包装,Paper/Forest Products
26024,sh603022,X230205,其他包装,Packaging & Container
26402,sh603607,X230205,其他包装,Paper/Forest Products
29043,sz002243,X230205,其他包装,Packaging & Container
29736,sz003003,X230205,其他包装,Packaging & Container
44807,sz300501,X230205,其他包装,Metals & Mining
25999,sh601996,X230302,其他家居,Paper/Forest Products
26023,sh603021,X230302,其他家居,Packaging & Container
26083,sh603091,X230302,其他家居,Packaging & Container
26166,sh603195,X230302,其他家居,Electrical Equipment
26223,sh603272,X230302,其他家居,Furn/Home Furnishings
26314,sh603385,X230302,其他家居,Building Materials
26330,sh603408,X230302,其他家居,Building Materials
26409,sh603615,X230302,其他家居,Household Products
26526,sh603838,X230302,其他家居,Household Products
26529,sh603848,X230302,其他家居,Household Products
26613,sh603992,X230302,其他家居,Building Materials
26647,sh605099,X230302,其他家居,Recreation
26661,sh605155,X230302,其他家居,Building Materials
26687,sh605268,X230302,其他家居,Building Materials
28702,sz001211,X230302,其他家居,Household Products
28706,sz001216,X230302,其他家居,Household Products
28711,sz001221,X230302,其他家居,Building Materials
28767,sz001322,X230302,其他家居,Building Materials
28797,sz001386,X230302,其他家居,Building Materials
28892,sz002084,X230302,其他家居,Building Materials
29346,sz002571,X230302,其他家居,Household Products
29388,sz002615,X230302,其他家居,Household Products
29542,sz002790,X230302,其他家居,Building Materials
29549,sz002798,X230302,其他家居,Building Materials
44495,sz300163,X230302,其他家居,Apparel
44941,sz300640,X230302,其他家居,Furn/Home Furnishings
45276,sz300993,X230302,其他家居,Furn/Home Furnishings
45287,sz301004,X230302,其他家居,Household Products
45334,sz301055,X230302,其他家居,Household Products
45387,sz301113,X230302,其他家居,Furn/Home Furnishings
45453,sz301193,X230302,其他家居,Household Products
45645,sz301501,X230302,其他家居,Packaging & Container
45689,sz301575,X230302,其他家居,Building Materials
26185,sh603215,X240301,厨房小家电,Furn/Home Furnishings
28733,sz001259,X240301,厨房小家电,Furn/Home Furnishings
28817,sz002005,X240301,厨房小家电,Furn/Home Furnishings
28842,sz002032,X240301,厨房小家电,Furn/Home Furnishings
29042,sz002242,X240301,厨房小家电,Furn/Home Furnishings
29194,sz002403,X240301,厨房小家电,Household Products
29470,sz002705,X240301,厨房小家电,Furn/Home Furnishings
29695,sz002959,X240301,厨房小家电,Furn/Home Furnishings
44598,sz300272,X240301,厨房小家电,Furn/Home Furnishings
45114,sz300824,X240301,厨房小家电,Furn/Home Furnishings
26189,sh603219,X240302,清洁小家电,Furn/Home Furnishings
26291,sh603355,X240302,清洁小家电,Furn/Home Furnishings
26346,sh603486,X240302,清洁小家电,Furn/Home Furnishings
26722,sh605555,X240302,清洁小家电,Furn/Home Furnishings
26877,sh688169,X240302,清洁小家电,Furn/Home Furnishings
45447,sz301187,X240302,清洁小家电,Furn/Home Furnishings
45570,sz301332,X240302,清洁小家电,Furn/Home Furnishings
26384,sh603579,X240303,个护小家电,Recreation
26539,sh603868,X240303,个护小家电,Household Products
27321,sh688793,X240303,个护小家电,Household Products
29387,sz002614,X240303,个护小家电,Recreation
29485,sz002723,X240303,个护小家电,Electrical Equipment
29755,sz003023,X240303,个护小家电,Furn/Home Furnishings
44574,sz300247,X240303,个护小家电,Recreation
25489,sh600619,X2406,家电零部件,Machinery
25985,sh601956,X2406,家电零部件,Machinery
26068,sh603075,X2406,家电零部件,Furn/Home Furnishings
26255,sh603311,X2406,家电零部件,Building Materials
26362,sh603519,X2406,家电零部件,Chemical (Specialty)
26383,sh603578,X2406,家电零部件,Building Materials
26427,sh603657,X2406,家电零部件,Furn/Home Furnishings
26440,sh603677,X2406,家电零部件,Electronics (General)
26475,sh603726,X2406,家电零部件,Machinery
28349,sz000404,X2406,家电零部件,Machinery
28823,sz002011,X2406,家电零部件,Building Materials
28860,sz002050,X2406,家电零部件,Machinery
29086,sz002290,X2406,家电零部件,Steel
29207,sz002418,X2406,家电零部件,Steel
29209,sz002420,X2406,家电零部件,Furn/Home Furnishings
29445,sz002676,X2406,家电零部件,Chemical (Basic)
29605,sz002860,X2406,家电零部件,Electrical Equipment
44492,sz300160,X2406,家电零部件,Household Products
44544,sz300217,X2406,家电零部件,Furn/Home Furnishings
44659,sz300342,X2406,家电零部件,Electrical Equipment
44711,sz300403,X2406,家电零部件,Machinery
45291,sz301008,X2406,家电零部件,Electrical Equipment
45663,sz301525,X2406,家电零部件,Electrical Equipment
29110,sz002315,X250602,跨境电商,Software (Entertainment)
29410,sz002640,X250602,跨境电商,Retail (General)
29554,sz002803,X250602,跨境电商,Advertising
44537,sz300209,X250602,跨境电商,Retail (General)
44771,sz300464,X250602,跨境电商,Machinery
